iso3,date,obesity_prevalence,diabetes_treatment,polluting_cooking_fuels,hypertension_treatment,mean_years_schooling,expected_years_schooling,alcohol_consumption,life_expectancy
FRA,2011,11.9367815,52.5587795,0.0,51.05,10.58048148148148,14.922629629629627,15.286133899,81.0694074074074
FRA,2012,11.748242,52.3980645,0.0,51.55,10.67311111111111,14.992444444444445,15.0770804975,81.09814814814816
FRA,2013,11.543565,52.1808205,0.0,51.9,10.791518518518515,14.96548148148148,14.9790112505,81.32322222222221
FRA,2014,11.3329125,51.916781,0.0,52.2,10.92662962962963,14.928111111111113,14.8544953765,81.67037037037036
FRA,2015,11.1206265,51.599011,0.0,52.4,11.040777777777778,14.98588888888889,14.8540918825,81.52122222222222
FRA,2016,10.9082075,51.2236535,0.0,52.55,11.06940740740741,15.080592592592591,14.709560391499998,81.70792592592592
FRA,2017,10.6975215,50.8067665,0.0,52.65,11.12022222222222,15.175222222222224,14.467133202,81.76407407407407
FRA,2018,10.48825,50.356978,0.0,52.75,11.196518518518518,15.21225925925926,14.337008186,81.83177777777779
FRA,2019,10.2845155,49.889833,0.0,52.8,11.272851851851852,15.235555555555557,14.337008186,81.88922222222222
FRA,2020,10.0896765,49.41798,0.0,34.85,11.356851851851852,15.29848148148148,13.2334298635,81.53596296296297
FRA,2021,9.90211595,48.9442185,0.0,34.85,11.338222222222225,15.350555555555555,11.3269366655,81.33674074074075
FRA,2022,9.7221639,48.472306,0.0,34.85,11.346888888888888,15.350555555555555,11.3269366655,82.23314814814815
GAB,2000,9.54155165,16.3527095,53.15,14.45,4.7402,11.2379,15.8466574535,61.7693
GAB,2001,10.0528881,16.4252265,51.8,15.05,4.8747,11.2811,15.8466574535,61.88199999999999
GAB,2002,10.578696,16.5037145,50.6,15.7,5.0091,11.3241,14.8468129265,61.814499999999995
GAB,2003,11.11415565,16.5873145,49.35,16.5,5.1434,11.3677,14.0702059195,62.107600000000005
GAB,2004,11.65431695,16.6741795,48.099999999999994,17.2,5.2779,11.4112,14.0593506695,62.1875
GAB,2005,12.19488985,16.764214499999998,46.75,18.0,5.412100000000001,11.4551,14.89736157,62.221799999999995
GAB,2006,12.7307063,16.8539735,45.525,18.8,5.5274,11.4988,15.3689007105,62.5527
GAB,2007,13.25875915,16.9466735,43.95,19.549999999999997,5.642799999999999,11.543,15.3841116125,62.7101
GAB,2008,13.77523205,17.0444535,42.8,20.35,5.758100000000001,11.5875,15.255415817,63.0902
GAB,2009,14.27685835,17.15303,41.400000000000006,21.15,5.873,11.6317,15.067581226,63.225199999999994
GAB,2010,14.7654259,17.275109,40.15,21.9,5.988,11.6766,14.841410704,63.7345
GAB,2011,15.24437905,17.4089455,38.85,22.65,6.2234,11.7215,14.4664456805,63.7974
GAB,2012,15.7197442,17.5526425,37.3,23.5,6.459300000000001,11.7664,14.0594645685,64.2535
GAB,2013,16.19934405,17.7079945,36.25,24.25,6.7593000000000005,11.828399999999998,14.092310723,64.3226
GAB,2014,16.6930479,17.869299,35.05,25.05,7.0618,11.8907,14.3088044895,64.4016
GAB,2015,17.20395695,18.040448,33.75,25.8,7.3667,11.9531,14.219289029,64.7667
GAB,2016,17.73505985,18.218226,32.75,26.6,7.534700000000001,12.0156,13.6805044135,64.9896
GAB,2017,18.2850645,18.4051425,31.65,27.35,7.7022,12.078399999999998,13.0171334275,65.257
GAB,2018,18.85108925,18.6007525,30.65,28.1,7.869200000000001,12.1416,12.528724356,65.2591
GAB,2019,19.4357874,18.8109045,29.7,28.950000000000003,8.0355,12.205,12.528724356,65.4394
GAB,2020,20.042455,19.036699,28.8,34.85,8.201600000000001,12.2686,13.6409877995,65.2578
GAB,2021,20.667177,19.279504,27.9,34.85,8.268600000000001,12.2844,11.3269366655,64.45349999999999
GAB,2022,21.308901,19.538768500000003,27.05,34.85,8.268600000000001,12.2844,11.3269366655,64.329
GBR,2000,19.01043,43.76297,0.0,33.400000000000006,10.604583333333332,15.828083333333334,15.258880423,78.11
GBR,2001,19.7330945,44.669694,0.0,34.95,10.860916666666666,15.865416666666668,15.258880423,78.36933333333333
GBR,2002,20.423504,45.549284,0.0,36.55,11.124583333333334,15.95725,15.4030551095,78.47266666666667
GBR,2003,21.074819,46.367194,0.0,38.15,11.391416666666666,15.940083333333334,15.474323136,78.57016666666667
GBR,2004,21.6828035,47.0960095,0.0,39.75,11.644166666666663,16.3815,15.462629818,79.05791666666666
GBR,2005,22.2427175,47.7238105,0.0,41.3,11.889833333333334,16.439333333333334,15.2956750565,79.27133333333333
GBR,2006,22.7533955,48.246403,0.0,42.65,12.171666666666669,15.865083333333333,15.0695777175,79.45708333333333
GBR,2007,23.2135965,48.679112,0.0,43.8,12.449583333333337,15.7365,14.762846278,79.61591666666666
GBR,2008,23.624734,49.071647,0.0,44.9,12.7275,15.885583333333336,14.394850331,79.72
GBR,2009,23.9826,49.459283,0.0,45.75,12.992166666666668,16.051416666666665,13.9876670345,80.18599999999999
GBR,2010,24.287838,49.852124,0.0,46.45,13.126,16.28708333333333,13.6559519975,80.40316666666666
GBR,2011,24.5418025,50.2354505,0.0,47.1,13.077583333333331,15.6145,13.459506908000002,80.77833333333334
GBR,2012,24.7600035,50.5998135,0.0,47.55,13.21925,15.534166666666666,13.206246495,80.84125
GBR,2013,24.960390500000003,50.9303305,0.0,47.85,12.715833333333334,17.475583333333333,13.04154473,80.72225
GBR,2014,25.154035,51.2130205,0.0,48.05,12.773416666666668,17.369833333333336,13.028515634,80.94966666666666
GBR,2015,25.3528305,51.451418,0.0,48.05,12.873083333333334,17.228166666666667,13.097710891,80.71
GBR,2016,25.5610435,51.6614165,0.0,48.05,12.9545,17.194083333333335,13.2224797045,80.85716666666667
GBR,2017,25.7716175,51.855573500000006,0.0,47.9,13.037083333333332,17.264916666666668,13.3453257175,80.922
GBR,2018,25.9771155,52.039403,0.0,47.8,13.123166666666668,17.015916666666666,13.387733153,80.87124999999999
GBR,2019,26.1824695,52.21010750000001,0.0,47.65,13.177166666666666,17.094416666666664,13.387733153,81.46925
GBR,2020,26.394613,52.3813965,0.0,34.85,13.257833333333332,17.082916666666666,13.321704317,80.18241666666667
GBR,2021,26.613775,52.552589999999995,0.0,34.85,13.257833333333332,17.537666666666667,11.3269366655,80.48933333333333
GBR,2022,26.840593,52.7193845,0.0,34.85,13.257833333333332,17.537666666666667,11.3269366655,81.89891666666666
GEO,2000,18.1064865,23.589989,54.1,36.5,11.3382,12.2984,19.713626765,69.6787
GEO,2001,18.719905,23.9261325,52.85,37.6,11.3925,12.5691,19.713626765,69.70989999999999
GEO,2002,19.357425,24.289917000000003,51.5,38.75,11.4472,12.8013,19.231737045000003,70.12819999999999
GEO,2003,20.016672,24.686693499999997,50.35,39.85,11.5026,13.0125,19.607266495,70.438
GEO,2004,20.6975215,25.114327,48.599999999999994,40.95,11.558,13.1936,20.537873995,70.6721
GEO,2005,21.3975945,25.5753595,46.95,42.0,11.6135,13.4449,22.220125175,71.2362
GEO,2006,22.1156605,26.064606,45.1,42.95,11.6784,13.1642,24.014299445,71.4038
GEO,2007,22.85156,26.587281,43.150000000000006,43.8,11.7433,13.5595,25.371686785,71.4815
GEO,2008,23.6017295,27.144687,41.2,44.55,11.8077,13.0428,25.539524174999997,71.1511
GEO,2009,24.361349,27.734323,38.725,45.2,11.8718,13.433000000000002,25.57426843,71.6725
GEO,2010,25.124726,28.352885,36.2,45.75,11.9353,13.636,25.506710895,71.75550000000001
GEO,2011,25.8904295,28.9982395,33.55,46.150000000000006,11.999,13.8382,25.59741764,71.9225
GEO,2012,26.6574635,29.6632345,30.8,46.5,12.0622,14.039600000000002,25.04006564,71.85130000000001
GEO,2013,27.4246715,30.3405255,28.05,46.8,12.1284,14.2398,24.323265425,71.973
GEO,2014,28.1901155,31.0230525,25.35,46.95,12.1946,14.5189,24.01414166,72.3478
GEO,2015,28.9541735,31.703366,22.65,47.1,12.2961,14.7086,23.907694395,72.4517
GEO,2016,29.716922,32.3698015,19.799999999999997,47.25,12.3976,14.836099999999998,23.947627745,72.62960000000001
GEO,2017,30.463308,33.027679,17.75,47.25,12.4616,15.0431,23.9401257,72.53999999999999
GEO,2018,31.1927395,33.686985,15.45,47.4,12.9196,15.1956,24.44443076,72.2247
GEO,2019,31.916054,34.3529325,13.5,47.5,12.4177,15.5135,24.44443076,72.3519
GEO,2020,32.6418785,35.0263295,11.55,34.85,12.3787,15.4449,24.626554005000003,71.6574
GEO,2021,33.372507999999996,35.7112495,10.15,34.85,12.3399,15.7391,11.3269366655,70.603
GEO,2022,34.1094495,36.404547,8.65,34.85,12.3011,15.8775,11.3269366655,70.4976
GHA,2000,5.910014050000001,18.2545305,92.45,15.05,5.8959,6.7681,11.280206459,57.926
GHA,2001,6.320238649999999,18.4000265,91.85,15.7,5.998,6.5298,11.280206459,57.970600000000005
GHA,2002,6.73748,18.542596000000003,91.15,16.45,6.1022,6.9015,11.18878862,58.6035
GHA,2003,7.1563031,18.6822205,90.45,17.25,6.2077,6.8944,11.0408571475,59.2402
GHA,2004,7.56810535,18.818322,89.65,18.1,6.239199999999999,7.369199999999999,10.829494801,59.3085
GHA,2005,7.96675065,18.9439905,88.8,19.0,6.2707999999999995,8.0578,10.767129462,59.866600000000005
GHA,2006,8.34658305,19.056552,87.8,19.95,6.317,8.5233,10.2077381335,60.083299999999994
GHA,2007,8.701143250000001,19.149995500000003,86.9,20.95,6.417699999999999,9.2068,10.298541113,60.2922
GHA,2008,9.02584275,19.227061,85.95,22.0,6.517,9.8235,10.3106981425,60.5324
GHA,2009,9.31868495,19.2878725,85.05,23.2,6.5131,9.9683,11.1437287325,60.7619
GHA,2010,9.57984735,19.33657,83.95,24.35,6.5077,10.3421,11.127940664,60.74589999999999
GHA,2011,9.8139542,19.3721085,82.95,25.6,6.2561,10.719,10.874228118,61.01090000000001
GHA,2012,10.03055075,19.392319,81.9,26.9,6.098000000000001,11.0425,10.442346014,61.63869999999999
GHA,2013,10.24344185,19.398405,80.95,28.2,5.937,11.2541,10.418652591,62.175700000000006
GHA,2014,10.4642656,19.385794500000003,79.8,29.45,5.7741,10.9723,10.439358102,62.9969
GHA,2015,10.6972692,19.355709,78.75,30.75,5.6777999999999995,11.3735,10.304211715,63.2604
GHA,2016,10.94552185,19.312746,77.69999999999999,32.05,5.5799,11.2391,9.8516812815,64.10940000000001
GHA,2017,11.208335,19.2585315,76.45,33.35,5.4803999999999995,11.0759,9.658921929,64.3639
GHA,2018,11.485223650000002,19.201503,75.5,34.7,5.609,11.0363,9.6086807255,64.4736
GHA,2019,11.7765708,19.148408,74.2,36.1,5.7377,11.3606,9.6086807255,65.09479999999999
GHA,2020,12.083155049999998,19.1005885,73.05,34.85,5.8662,11.4893,9.1570457035,64.46560000000001
GHA,2021,12.40307615,19.0572015,71.75,34.85,5.8988,11.6356,11.3269366655,64.1447
GHA,2022,12.7337523,19.0264905,70.4,34.85,5.9307,11.6244,11.3269366655,64.29560000000001
GIN,2000,2.6678823,15.179056,99.15,9.15,1.31925,5.014125,2.148600586,53.384125
GIN,2001,2.89665255,15.266942,99.15,9.55,1.33175,5.345125,2.148600586,53.57
GIN,2002,3.1384405500000003,15.359953,99.15,10.05,1.34425,5.675875,2.2704194395,54.197
GIN,2003,3.39185675,15.4579815,99.15,10.45,1.3565,6.00675,2.883590852,54.60375
GIN,2004,3.6541543,15.561001,99.15,11.0,1.369125,6.33775,2.8932539825,55.05025
GIN,2005,3.92235645,15.666844,99.15,11.5,1.3815,6.8001249999999995,2.7538176114999997,55.574124999999995
GIN,2006,4.19424205,15.777087000000002,99.15,12.05,1.376375,7.22575,2.239399278,56.008875
GIN,2007,4.46574825,15.8894925,99.15,12.65,1.373,7.452999999999999,2.196983604,56.412875
GIN,2008,4.7331061000000005,16.0088175,99.2,13.25,1.371,7.679,2.275640504,56.863875
GIN,2009,4.9935851,16.136772999999998,99.15,13.9,1.370875,7.813000000000001,2.328087492,57.12575
GIN,2010,5.2467665,16.2739415,99.15,14.55,1.37175,7.94675,2.5122841019999997,57.45725
GIN,2011,5.4951396,16.421166,99.15,15.25,1.423875,8.079875,2.7439463005,57.715125
GIN,2012,5.74386625,16.5802695,99.15,16.0,1.476375,8.05175,2.8972981085,58.062875
GIN,2013,6.0021723,16.7464785,99.1,16.700000000000003,1.553125,8.3085,3.1487829815,58.425
GIN,2014,6.2786580999999995,16.9188005,99.05,17.5,1.630375,8.567125,3.6049902345,58.494625
GIN,2015,6.57598545,17.0984615,99.05,18.2,2.15425,8.771625,3.927725878,58.718625
GIN,2016,6.89743425,17.2849305,99.05,19.0,2.686,8.98025,3.8846398855,59.32775
GIN,2017,7.242729000000001,17.4762925,98.95,19.85,2.303875,9.1925,3.641257119,59.651375
GIN,2018,7.6111672,17.6750295,98.95,20.65,1.914875,9.409125,3.6375305315,59.86775
GIN,2019,8.0030149,17.8846715,98.9,21.55,2.01575,9.587375,3.6375305315,60.242125
GIN,2020,8.42030265,18.1077335,98.85,34.85,2.12175,9.76875,3.9422810795,59.845625
GIN,2021,8.8615859,18.3429685,98.8,34.85,2.12175,9.76875,11.3269366655,59.407125
GIN,2022,9.3258394,18.5927255,98.75,34.85,2.12175,9.76875,11.3269366655,59.50075
GMB,2000,3.8715246,15.278358,96.45,12.5,1.94275,5.726875,11.8266294535,57.964
GMB,2001,4.26252205,15.356837,96.5,13.05,2.043625,5.906875,11.8266294535,57.769
GMB,2002,4.6797316,15.4412035,96.5,13.6,2.1441250000000003,6.087875,12.154505634,57.514125
GMB,2003,5.120177,15.5301295,96.65,14.2,2.244125,6.269125,12.371844606,57.73475
GMB,2004,5.57767565,15.6254105,96.7,14.85,2.34375,6.45075,12.4188002245,57.951875
GMB,2005,6.04698265,15.722361,96.9,15.6,2.443125,6.632625,12.1771087485,57.975
GMB,2006,6.5226609,15.820606,97.075,16.299999999999997,2.560625,6.814875000000001,11.8926485625,58.355875
GMB,2007,6.99830365,15.920909,97.2,17.05,2.6215,7.0125,11.561771522,58.837375
GMB,2008,7.4678085,16.0263965,97.4,17.75,2.680125,7.209625,11.3664118665,59.665375
GMB,2009,7.9260598,16.13814,97.5,18.55,2.737875,7.197625,10.9298286365,60.148875
GMB,2010,8.37053865,16.257238,97.7,19.35,2.793375,7.138375,10.6901366665,60.5735
GMB,2011,8.80132855,16.3836955,97.8,20.200000000000003,2.873,7.24925,10.405308482,61.512625
GMB,2012,9.22615615,16.517360500000002,97.95,21.05,2.9505,7.362,9.8519059755,62.210375
GMB,2013,9.6590602,16.661997,98.05,21.9,3.025625,7.476875,9.5520373395,62.351375
GMB,2014,10.11266035,16.814417499999998,98.15,22.75,3.067875,7.66025,8.3453268595,62.3815
GMB,2015,10.59154695,16.968739,98.3,23.6,3.111375,7.841125,7.4897799805,62.48025
GMB,2016,11.09879535,17.127768,98.35,24.55,3.156375,8.019874999999999,6.066127443000001,62.871875
GMB,2017,11.63326265,17.2900875,98.45,25.45,3.20275,8.197,5.2411163015,62.72625
GMB,2018,12.194891599999998,17.458261,98.5,26.35,3.25,8.3725,4.3988488505,62.643375
GMB,2019,12.78464965,17.6363225,98.6,27.3,3.4035,8.324,4.3988488505,63.277375
GMB,2020,13.40352075,17.824973999999997,98.7,34.85,3.55625,8.2325,2.565324816,62.069
GMB,2021,14.04804045,18.027108,98.7,34.85,3.55625,8.2325,11.3269366655,61.544375
GMB,2022,14.71540035,18.24065,98.75,34.85,3.55625,8.2325,11.3269366655,62.36025
GNB,2005,5.59972805,15.702756,98.5,14.85,1.7334444444444446,7.837,14.3921491875,53.66366666666667
GNB,2006,5.92634715,15.800536999999998,98.55,15.55,1.8324444444444443,8.224333333333334,14.530977835000002,54.816
GNB,2007,6.2446845500000006,15.897177,98.6,16.2,1.9367777777777777,8.389888888888889,14.004191825,55.45855555555555
GNB,2008,6.551154499999999,15.997658,98.55,16.95,2.041,8.554,13.446972237,55.80411111111111
GNB,2009,6.8428451,16.1056815,98.6,17.65,2.145222222222222,8.716111111111111,13.0514857025,56.56522222222222
GNB,2010,7.11894105,16.2228115,98.6,18.4,2.2488888888888887,8.876666666666667,13.045958257,57.11844444444445
GNB,2011,7.382847,16.347203999999998,98.6,19.25,2.353,9.035555555555554,13.1498867575,57.72277777777778
GNB,2012,7.64107705,16.4815105,98.65,20.05,2.456777777777778,9.193111111111111,13.168959938,58.31522222222222
GNB,2013,7.90482475,16.625071499999997,98.65,20.85,2.5604444444444443,9.34911111111111,13.0801463915,58.72655555555556
GNB,2014,8.18491195,16.774256,98.65,21.6,2.6643333333333334,9.503888888888888,13.0643572035,58.97588888888889
GNB,2015,8.4841285,16.928224999999998,98.7,22.450000000000003,2.8014444444444444,9.79322222222222,13.2515283765,59.42733333333334
GNB,2016,8.8059647,17.088343,98.8,23.3,2.935666666666666,10.091666666666669,13.4492153855,59.908
GNB,2017,9.14934375,17.2509135,98.85,24.2,3.0674444444444444,10.399333333333333,13.7054305265,60.23544444444445
GNB,2018,9.51424765,17.418802,98.85,25.05,3.1967777777777777,10.716888888888889,13.58161388,60.60822222222222
GNB,2019,9.9012323,17.596409,98.95,26.0,3.324444444444444,11.044888888888888,13.58161388,60.92611111111111
GNB,2020,10.31302925,17.787174999999998,99.0,34.85,3.324444444444444,11.153444444444444,12.5754655335,60.04266666666667
GNB,2021,10.7472223,17.991186,99.05,34.85,3.324444444444444,11.153444444444444,11.3269366655,59.69522222222221
GNB,2022,11.20145945,18.212528,99.15,34.85,3.324444444444444,11.153444444444444,11.3269366655,59.904333333333334
GNQ,2000,9.22992265,16.3614785,84.65,12.85,6.139,5.8532,12.4785047245,53.1928
GNQ,2001,9.68821655,16.432482999999998,84.05000000000001,13.35,6.226000000000001,6.142799999999999,12.4785047245,53.602599999999995
GNQ,2002,10.1525574,16.5089355,83.325,13.95,6.3146,6.432599999999999,12.839850991,54.0514
GNQ,2003,10.61855495,16.5928465,82.975,14.65,6.404000000000001,6.7224,13.2422060985,54.5472
GNQ,2004,11.08362335,16.682523500000002,82.1,15.3,6.4952,7.0122,13.66644976,55.0018
GNQ,2005,11.5422925,16.776489,81.95,16.0,6.5876,7.302,13.738385155,55.42960000000001
GNQ,2006,11.9911177,16.8743015,81.4,16.7,6.6808,7.591800000000001,13.68676129,56.011199999999995
GNQ,2007,12.4273145,16.974241,81.2,17.4,6.7756,7.8812,13.1859601035,56.504999999999995
GNQ,2008,12.8491073,17.082680500000002,80.8,18.2,6.872,8.171,12.5322270265,57.038599999999995
GNQ,2009,13.2525802,17.202462,80.55000000000001,18.9,6.9696,8.4608,12.700764704,57.395399999999995
GNQ,2010,13.64194865,17.3334585,80.4,19.65,7.068600000000001,8.7506,13.3014698675,57.842000000000006
GNQ,2011,14.01808695,17.4778625,80.4,20.35,7.169,9.04,14.2111488965,58.3756
GNQ,2012,14.3864252,17.6348385,80.375,21.1,7.2708,9.33,14.1049305915,58.8284
GNQ,2013,14.75479115,17.802017,80.6,21.8,7.374,9.6198,13.750341523,59.1872
GNQ,2014,15.1330035,17.977196,80.95,22.55,7.476999999999999,9.9096,13.194493266,59.5578
GNQ,2015,15.5251868,18.157762,81.05,23.25,7.5806,10.1992,12.662593036,60.0658
GNQ,2016,15.9316872,18.3460265,81.45,24.0,7.6838,10.4888,11.6816812565,60.4412
GNQ,2017,16.35296855,18.5426295,81.95,24.75,7.7868,10.7786,10.8391120315,60.78340000000001
GNQ,2018,16.78801715,18.7471725,82.44999999999999,25.5,7.841799999999999,11.0686,10.5184353235,61.153
GNQ,2019,17.23704535,18.964789,82.7,26.35,7.896600000000001,11.3584,10.5184353235,61.6056
GNQ,2020,17.70251575,19.196799,83.25,34.85,7.9514,11.5966,10.099497406,60.6702
GNQ,2021,18.1833329,19.443342,83.85,34.85,7.9514,11.5966,11.3269366655,60.5562
GNQ,2022,18.678639949999997,19.706967,84.35,34.85,7.9514,11.5966,11.3269366655,61.152
GRC,2000,18.7910565,51.698655,0.0,44.8,8.680076923076923,14.780461538461536,11.2000786755,78.57076923076923
GRC,2001,19.334769,52.4762125,0.0,46.15,8.822538461538462,15.143692307692309,11.2000786755,79.25415384615386
GRC,2002,19.882103,53.310037,0.0,47.6,8.947615384615386,15.791384615384615,11.231074077,79.39061538461539
GRC,2003,20.42893,54.199728500000006,0.0,49.1,9.093,15.910153846153843,11.3069084475,79.393
GRC,2004,20.970326999999997,55.120252,0.0,50.5,9.248076923076924,16.262846153846155,11.7259362725,79.67099999999999
GRC,2005,21.501341,56.0606155,0.0,51.900000000000006,9.40153846153846,16.83876923076923,11.7585925375,79.98261538461537
GRC,2006,22.017008500000003,56.9995315,0.0,53.25,9.749153846153847,16.929153846153845,11.8355784055,79.968
GRC,2007,22.511262,57.943216,0.0,54.45,9.689461538461538,16.508923076923075,11.7552266565,79.9766923076923
GRC,2008,22.976563,58.8876785,0.0,55.5,9.731461538461538,16.680230769230768,11.726876753,80.26415384615385
GRC,2009,23.407563,59.842694,0.0,56.55,9.790538461538462,16.83146153846154,11.5963618245,80.55199999999999
GRC,2010,23.803588,60.8025045,0.0,57.4,9.815461538461538,16.974692307692308,11.20063454,80.82746153846155
GRC,2011,24.1684565,61.7589265,0.0,58.15,9.919846153846152,17.06276923076923,10.984027902,80.82276923076923
GRC,2012,24.508867,62.7040595,0.0,58.8,9.979615384615386,17.16169230769231,10.7341547325,80.5553076923077
GRC,2013,24.835178,63.616558999999995,0.0,59.4,10.110538461538464,17.198076923076922,10.5875647,81.21238461538461
GRC,2014,25.156313,64.4988385,0.0,59.85,10.199769230769231,17.352307692307694,10.22116242,81.32615384615384
GRC,2015,25.4791155,65.341899,0.0,60.2,10.343846153846156,17.343076923076925,9.885522083,80.9613076923077
